"id","b_bpurp_1","b_bpurp_2","b_bpurp_3","b_bpurp_4","fu1_bpurp_1","fu1_bpurp_2","fu1_bpurp_3","fu1_bpurp_4","fu2_bpurp_1","fu2_bpurp_2","fu2_bpurp_3","fu2_bpurp_4","b_pilea_eng_1","b_pilea_eng_2","b_pilea_eng_3","b_pilea_bey_4","b_pilea_bey_5","b_pilea_bey_6","fu1_pilea_eng_1","fu1_pilea_eng_2","fu1_pilea_eng_3","fu1_pilea_bey_4","fu1_pilea_bey_5","fu1_pilea_bey_6","fu2_pilea_eng_1","fu2_pilea_eng_2","fu2_pilea_eng_3","fu2_pilea_bey_4","fu2_pilea_bey_5","fu2_pilea_bey_6","b_shs_gh_a","b_shs_rh_a","b_shs_ch_a","b_shs_ch_b_r","fu1_shs_gh_a","fu1_shs_rh_a","fu1_shs_ch_a","fu1_shs_ch_fu1_r","fu2_shs_gh_a","fu2_shs_rh_a","fu2_shs_ch_a","fu2_shs_ch_b_r","b_purpose_pomp","fu1_purpose_pomp","fu2_purpose_pomp","b_pilea_pomp","b_pilea_eng_pomp","b_pilea_bey_pomp","fu1_pilea_pomp","fu1_pilea_eng_pomp","fu1_pilea_bey_pomp","fu2_pilea_pomp","fu2_pilea_eng_pomp","fu2_pilea_bey_pomp","b_happiness_pomp","fu1_happiness_pomp","fu2_happiness_pomp","b_gshs_path_pomp","b_gshs_agen_pomp","fu1_gshs_path_pomp","fu1_gshs_agen_pomp","fu2_gshs_path_pomp","fu2_gshs_agen_pomp","b_self_control_pomp","b_autonomy_pomp","b_competence_pomp","b_relatedness_pomp","fu1_autonomy_pomp","fu1_competence_pomp","fu1_relatedness_pomp","fu2_autonomy_pomp","fu2_competence_pomp","fu2_relatedness_pomp","b_distress_intolerance_pomp","b_experiential_avoidance_pomp","b_implicit_beliefs_emotions_pomp","b_vali_con_pomp","b_vali_trad_pomp","b_vali_ben_pomp","b_vali_univ_pomp","b_vali_sd_pomp","b_vali_stim_pomp","b_vali_hed_pomp","b_vali_ach_pomp","b_vali_pow_pomp","b_vali_sec_pomp","b_valc_con_pomp","b_valc_trad_pomp","b_valc_ben_pomp","b_valc_univ_pomp","b_valc_sd_pomp","b_valc_stim_pomp","b_valc_hed_pomp","b_valc_ach_pomp","b_valc_pow_pomp","b_valc_sec_pomp","fu1_vali_con_pomp","fu1_vali_trad_pomp","fu1_vali_ben_pomp","fu1_vali_univ_pomp","fu1_vali_sd_pomp","fu1_vali_stim_pomp","fu1_vali_hed_pomp","fu1_vali_ach_pomp","fu1_vali_pow_pomp","fu1_vali_sec_pomp","fu1_valc_con_pomp","fu1_valc_trad_pomp","fu1_valc_ben_pomp","fu1_valc_univ_pomp","fu1_valc_sd_pomp","fu1_valc_stim_pomp","fu1_valc_hed_pomp","fu1_valc_ach_pomp","fu1_valc_pow_pomp","fu1_valc_sec_pomp","fu2_vali_con_pomp","fu2_vali_trad_pomp","fu2_vali_ben_pomp","fu2_vali_univ_pomp","fu2_vali_sd_pomp","fu2_vali_stim_pomp","fu2_vali_hed_pomp","fu2_vali_ach_pomp","fu2_vali_pow_pomp","fu2_vali_sec_pomp","fu2_valc_con_pomp","fu2_valc_trad_pomp","fu2_valc_ben_pomp","fu2_valc_univ_pomp","fu2_valc_sd_pomp","fu2_valc_stim_pomp","fu2_valc_hed_pomp","fu2_valc_ach_pomp","fu2_valc_pow_pomp","fu2_valc_sec_pomp","b_stress_tolerance_pomp","fu1_stress_tolerance_pomp","fu2_stress_tolerance_pomp","b_bpurp_mean_POMP","fu1_bpurp_mean_POMP","fu2_bpurp_mean_POMP","fu1_pilea_mean_POMP","b_shs_mean_POMP","fu1_shs_mean_POMP","fu2_shs_mean_POMP","fu1_gshs_mean_POMP","fu1_gshs_path_mean_POMP","fu1_gshs_agen_mean_POMP","b_bmeaq_mean_POMP","fu1_vali_con_mean_POMP","fu1_vali_trad_mean_POMP","fu1_vali_ben_mean_POMP","fu1_vali_univ_mean_POMP","fu1_vali_sd_mean_POMP","fu1_vali_stim_mean_POMP","fu1_vali_hed_mean_POMP","fu1_vali_ach_mean_POMP","fu1_vali_pow_mean_POMP","fu1_vali_sec_mean_POMP","b_bmpns_A_tot_POMP","b_bmpns_C_tot_POMP","b_bmpns_R_tot_POMP","fu1_bmpns_A_tot_POMP","fu1_bmpns_C_tot_POMP","fu1_bmpns_R_tot_POMP","b_gshs_mean_pomp","fu1_gshs_mean_pomp","fu2_gshs_mean_pomp"
297,NA,NA,NA,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,43.75,NA,NA,NA,NA,29.1666666666668,25,33.3333333333333,NA,NA,NA,100,16.6666666666667,486.111111111112,NA,NA,85.7142857142857,80.952380952381,NA,NA,NA,87.5,87.5,95.8333333333332,83.3333333333332,62.5,83.3333333333332,NA,NA,NA,NA,NA,NA,91.6666666666667,58.3333333333333,100,75,75,91.6666666666667,100,83.3333333333333,83.3333333333333,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3333333333333,16.6666666666667,100,66.6666666666667,66.6666666666667,75,91.6666666666667,83.3333333333333,83.3333333333333,91.6666666666667,91.6666666666667,NA,100,NA,75,83.3333333333333,100,91.6666666666667,100,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6666666666667,100,NA,NA,43.75,NA,29.1666666666667,100,100,NA,83.3333333333333,85.7142857142857,80.9523809523809,NA,83.3333333333333,16.6666666666667,100,66.6666666666667,66.6666666666667,75,91.6666666666667,83.3333333333333,83.3333333333333,91.6666666666667,87.5,87.5,95.8333333333333,83.3333333333333,62.5,83.3333333333333,NA,83.3333333333333,NA
298,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,41.6666666666667,58.3333333333333,25,NA,NA,NA,NA,NA,NA,20.8333333333333,NA,NA,52.3809523809524,42.8571428571429,NA,NA,NA,NA,50,54.1666666666667,54.1666666666667,70.8333333333332,NA,NA,NA,NA,NA,NA,38,54.4444444444445,50,33.3333333333333,0,66.6666666666667,83.3333333333333,83.3333333333333,50,66.6666666666667,75,75,16.6666666666667,33.3333333333333,8.33333333333333,33.3333333333333,25,33.3333333333333,16.6666666666667,41.6666666666667,33.3333333333333,33.3333333333333,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,37.5,NA,NA,NA,20.8333333333333,NA,NA,NA,NA,NA,54.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1666666666667,54.1666666666667,70.8333333333333,NA,NA,NA,47.6190476190476,NA,NA
299,3,3,2,3,1,2,1,2,NA,NA,NA,NA,2,2,2,2,2,3,2,2,1,3,3,2,NA,NA,NA,NA,NA,NA,4,4,4,4,3,2,3,2,NA,NA,NA,NA,68.75,37.5,NA,54.1666666666667,50,58.3333333333333,54.1666666666667,41.6666666666667,66.6666666666668,NA,NA,NA,66.6666666666667,33.3333333333333,902.777777777778,42.8571428571429,52.3809523809524,66.6666666666667,66.6666666666667,NA,NA,46.6666666666667,70.8333333333332,50,75,54.1666666666667,70.8333333333332,45.8333333333333,NA,NA,NA,18,35.5555555555555,66.6666666666667,66.6666666666667,33.3333333333333,75,75,33.3333333333333,83.3333333333333,91.6666666666667,91.6666666666667,66.6666666666667,50,75,41.6666666666667,66.6666666666667,75,41.6666666666667,66.6666666666667,83.3333333333333,50,41.6666666666667,41.6666666666667,66.6666666666667,16.6666666666667,58.3333333333333,66.6666666666667,66.6666666666667,75,75,83.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,NA,50,NA,25,50,66.6666666666667,50,16.6666666666667,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3333333333333,NA,68.75,37.5,NA,54.1666666666667,66.6666666666667,41.6666666666667,NA,66.6666666666667,66.6666666666667,66.6666666666667,35.5555555555556,66.6666666666667,16.6666666666667,58.3333333333333,66.6666666666667,66.6666666666667,75,75,83.3333333333333,33.3333333333333,33.3333333333333,70.8333333333333,50,75,54.1666666666667,70.8333333333333,45.8333333333333,47.6190476190476,66.6666666666667,NA
301,3,3,3,3,3,3,3,3,NA,NA,NA,NA,2,2,2,2,3,1,2,2,2,2,4,2,NA,NA,NA,NA,NA,NA,4,3,4,5,4,4,4,4,NA,NA,NA,NA,75,75,NA,50,50,50,58.3333333333333,50,66.6666666666668,NA,NA,NA,66.6666666666667,33.3333333333333,972.222222222222,85.7142857142857,95.2380952380953,38.0952380952381,71.4285714285714,NA,NA,33.3333333333333,54.1666666666667,58.3333333333333,66.6666666666668,70.8333333333332,79.1666666666668,70.8333333333332,NA,NA,NA,10,21.1111111111112,75,50,58.3333333333333,91.6666666666667,16.6666666666667,33.3333333333333,58.3333333333333,50,8.33333333333333,0,33.3333333333333,75,75,75,66.6666666666667,66.6666666666667,50,58.3333333333333,75,100,83.3333333333333,41.6666666666667,75,83.3333333333333,66.6666666666667,58.3333333333333,50,41.6666666666667,25,8.33333333333333,41.6666666666667,75,NA,100,NA,100,100,100,100,100,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.6666666666667,116.666666666667,NA,75,75,NA,58.3333333333333,66.6666666666667,66.6666666666667,NA,54.7619047619048,38.0952380952381,71.4285714285714,21.1111111111111,41.6666666666667,75,83.3333333333333,66.6666666666667,58.3333333333333,50,41.6666666666667,25,8.33333333333333,41.6666666666667,54.1666666666667,58.3333333333333,66.6666666666667,70.8333333333333,79.1666666666667,70.8333333333333,90.4761904761904,54.7619047619047,NA
302,4,3,4,4,3,3,3,3,NA,NA,NA,NA,3,4,4,3,2,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,6,5,5,6,5,2,5,1,NA,NA,NA,NA,93.75,75,NA,79.1666666666668,91.6666666666668,66.6666666666668,100,100,100,NA,NA,NA,91.6666666666667,66.6666666666667,1666.66666666667,76.1904761904761,66.6666666666667,85.7142857142857,95.2380952380953,NA,NA,53.3333333333333,75,62.5,70.8333333333332,45.8333333333333,50,33.3333333333333,NA,NA,NA,26,33.3333333333333,72.2222222222222,41.6666666666667,16.6666666666667,83.3333333333333,58.3333333333333,83.3333333333333,66.6666666666667,41.6666666666667,58.3333333333333,25,50,66.6666666666667,33.3333333333333,91.6666666666667,58.3333333333333,91.6666666666667,75,75,58.3333333333333,66.6666666666667,58.3333333333333,66.6666666666667,41.6666666666667,100,83.3333333333333,91.6666666666667,58.3333333333333,58.3333333333333,50,41.6666666666667,75,91.6666666666667,NA,100,NA,100,66.6666666666667,100,100,66.6666666666667,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6666666666667,90,NA,93.75,75,NA,100,91.6666666666667,54.1666666666667,NA,90.4761904761905,85.7142857142857,95.2380952380952,33.3333333333333,66.6666666666667,41.6666666666667,100,83.3333333333333,91.6666666666667,58.3333333333333,58.3333333333333,50,41.6666666666667,75,75,62.5,70.8333333333333,45.8333333333333,50,33.3333333333333,71.4285714285714,90.4761904761904,NA
303,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,87.5,75,100,NA,NA,NA,NA,NA,NA,58.3333333333333,NA,NA,80.952380952381,100,NA,NA,NA,NA,33.3333333333333,62.5,87.5,33.3333333333333,NA,NA,NA,NA,NA,NA,16,37.7777777777778,66.6666666666667,75,66.6666666666667,66.6666666666667,91.6666666666667,66.6666666666667,25,66.6666666666667,25,25,66.6666666666667,75,66.6666666666667,58.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,83.3333333333333,16.6666666666667,8.33333333333333,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3333333333333,NA,NA,100,NA,NA,NA,58.3333333333333,NA,NA,NA,NA,NA,37.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,87.5,33.3333333333333,NA,NA,NA,90.4761904761904,NA,NA
304,3,3,3,2,3,4,4,3,NA,NA,NA,NA,2,3,4,4,4,4,2,3,3,4,4,4,NA,NA,NA,NA,NA,NA,3,3,2,2,3,3,2,2,NA,NA,NA,NA,68.75,87.5,NA,87.5,75,100,83.3333333333332,66.6666666666668,100,NA,NA,NA,41.6666666666667,50,1388.88888888889,71.4285714285714,71.4285714285714,85.7142857142857,71.4285714285714,NA,NA,36.6666666666667,50,16.6666666666667,70.8333333333332,58.3333333333333,41.6666666666667,95.8333333333332,NA,NA,NA,16,62.2222222222222,66.6666666666667,58.3333333333333,0,91.6666666666667,100,83.3333333333333,66.6666666666667,75,100,50,66.6666666666667,75,0,100,75,33.3333333333333,33.3333333333333,75,50,8.33333333333333,50,25,0,91.6666666666667,100,100,66.6666666666667,83.3333333333333,100,50,75,58.3333333333333,NA,83.3333333333333,NA,58.3333333333333,25,33.3333333333333,41.6666666666667,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3333333333333,80,NA,68.75,87.5,NA,83.3333333333333,41.6666666666667,41.6666666666667,NA,78.5714285714286,85.7142857142857,71.4285714285714,62.2222222222222,25,0,91.6666666666667,100,100,66.6666666666667,83.3333333333333,100,50,75,50,16.6666666666667,70.8333333333333,58.3333333333333,41.6666666666667,95.8333333333333,71.4285714285714,78.5714285714286,NA
305,4,3,4,2,3,3,4,3,NA,NA,NA,NA,2,1,3,4,4,3,3,3,3,3,4,2,NA,NA,NA,NA,NA,NA,5,5,6,6,6,5,6,6,NA,NA,NA,NA,81.25,81.25,NA,70.8333333333332,50,91.6666666666668,75,75,75,NA,NA,NA,91.6666666666667,50,1250,90.4761904761904,90.4761904761904,76.1904761904761,66.6666666666667,NA,NA,66.6666666666667,25,41.6666666666667,54.1666666666667,41.6666666666667,41.6666666666667,54.1666666666667,NA,NA,NA,8,21.1111111111112,58.3333333333333,41.6666666666667,8.33333333333333,58.3333333333333,83.3333333333333,83.3333333333333,91.6666666666667,91.6666666666667,33.3333333333333,16.6666666666667,41.6666666666667,25,8.33333333333333,33.3333333333333,41.6666666666667,50,41.6666666666667,41.6666666666667,16.6666666666667,0,25,50,16.6666666666667,58.3333333333333,66.6666666666667,75,100,91.6666666666667,75,41.6666666666667,58.3333333333333,50,NA,25,NA,41.6666666666667,58.3333333333333,50,25,8.33333333333333,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3333333333333,90,NA,81.25,81.25,NA,75,91.6666666666667,95.8333333333333,NA,71.4285714285714,76.1904761904762,66.6666666666667,21.1111111111111,50,16.6666666666667,58.3333333333333,66.6666666666667,75,100,91.6666666666667,75,41.6666666666667,58.3333333333333,25,41.6666666666667,54.1666666666667,41.6666666666667,41.6666666666667,54.1666666666667,90.4761904761904,71.4285714285714,NA
306,3,3,3,3,3,3,3,3,NA,NA,NA,NA,3,3,3,3,3,2,3,3,3,3,2,3,NA,NA,NA,NA,NA,NA,5,4,4,5,4,4,5,5,NA,NA,NA,NA,75,75,NA,70.8333333333332,75,66.6666666666668,70.8333333333332,75,66.6666666666668,NA,NA,NA,75,50,1180.55555555555,71.4285714285714,90.4761904761904,66.6666666666667,52.3809523809524,NA,NA,60,70.8333333333332,75,70.8333333333332,50,75,79.1666666666668,NA,NA,NA,20,35.5555555555555,54.1666666666667,66.6666666666667,8.33333333333333,83.3333333333333,66.6666666666667,75,66.6666666666667,66.6666666666667,16.6666666666667,8.33333333333333,50,50,8.33333333333333,58.3333333333333,75,75,50,66.6666666666667,16.6666666666667,8.33333333333333,50,66.6666666666667,25,58.3333333333333,66.6666666666667,83.3333333333333,75,83.3333333333333,66.6666666666667,16.6666666666667,50,58.3333333333333,NA,50,NA,75,66.6666666666667,83.3333333333333,50,8.33333333333333,41.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3333333333333,76.6666666666667,NA,75,75,NA,70.8333333333333,75,75,NA,59.5238095238095,66.6666666666667,52.3809523809524,35.5555555555556,66.6666666666667,25,58.3333333333333,66.6666666666667,83.3333333333333,75,83.3333333333333,66.6666666666667,16.6666666666667,50,70.8333333333333,75,70.8333333333333,50,75,79.1666666666667,80.952380952381,59.5238095238096,NA
307,4,3,3,3,3,3,3,3,NA,NA,NA,NA,2,3,4,4,4,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,4,4,4,2,1,1,2,NA,NA,NA,NA,81.25,75,NA,87.5,75,100,50,50,50,NA,NA,NA,66.6666666666667,33.3333333333333,833.333333333333,66.6666666666667,47.6190476190476,52.3809523809524,42.8571428571429,NA,NA,43.3333333333333,45.8333333333333,12.5,25,33.3333333333333,29.1666666666668,50,NA,NA,NA,26,34.4444444444445,61.1111111111112,33.3333333333333,8.33333333333333,100,100,100,91.6666666666667,91.6666666666667,100,66.6666666666667,50,33.3333333333333,8.33333333333333,100,100,100,91.6666666666667,91.6666666666667,100,83.3333333333333,50,41.6666666666667,25,83.3333333333333,83.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,75,41.6666666666667,58.3333333333333,75,NA,75,NA,75,75,75,75,66.6666666666667,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,106.666666666667,NA,81.25,75,NA,50,66.6666666666667,25,NA,47.6190476190476,52.3809523809524,42.8571428571429,34.4444444444444,41.6666666666667,25,83.3333333333333,83.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,75,41.6666666666667,58.3333333333333,45.8333333333333,12.5,25,33.3333333333333,29.1666666666667,50,57.1428571428571,47.6190476190476,NA
308,3,3,3,3,2,2,2,2,NA,NA,NA,NA,2,1,1,3,4,4,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,4,2,2,0,2,1,3,2,NA,NA,NA,NA,75,50,NA,62.5,33.3333333333333,91.6666666666668,87.5,75,100,NA,NA,NA,33.3333333333333,50,1458.33333333333,95.2380952380953,71.4285714285714,47.6190476190476,57.1428571428571,NA,NA,33.3333333333333,37.5,29.1666666666668,20.8333333333333,45.8333333333333,29.1666666666668,29.1666666666668,NA,NA,NA,70,64.4444444444445,54.1666666666667,75,8.33333333333333,66.6666666666667,58.3333333333333,100,83.3333333333333,66.6666666666667,83.3333333333333,8.33333333333333,41.6666666666667,58.3333333333333,8.33333333333333,58.3333333333333,33.3333333333333,50,58.3333333333333,25,75,0,8.33333333333333,75,33.3333333333333,58.3333333333333,50,91.6666666666667,91.6666666666667,83.3333333333333,66.6666666666667,16.6666666666667,50,66.6666666666667,NA,16.6666666666667,NA,66.6666666666667,83.3333333333333,75,41.6666666666667,8.33333333333333,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,50,NA,75,50,NA,87.5,33.3333333333333,33.3333333333333,NA,52.3809523809524,47.6190476190476,57.1428571428571,64.4444444444444,75,33.3333333333333,58.3333333333333,50,91.6666666666667,91.6666666666667,83.3333333333333,66.6666666666667,16.6666666666667,50,37.5,29.1666666666667,20.8333333333333,45.8333333333333,29.1666666666667,29.1666666666667,83.3333333333333,52.3809523809524,NA
309,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,79.1666666666668,83.3333333333332,75,NA,NA,NA,NA,NA,NA,58.3333333333333,NA,NA,95.2380952380953,100,NA,NA,NA,NA,60,50,62.5,58.3333333333333,NA,NA,NA,NA,NA,NA,16,25.5555555555555,58.3333333333333,41.6666666666667,50,83.3333333333333,58.3333333333333,91.6666666666667,91.6666666666667,100,100,66.6666666666667,66.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,50,75,83.3333333333333,91.6666666666667,100,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6666666666667,NA,NA,75,NA,NA,NA,58.3333333333333,NA,NA,NA,NA,NA,25.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,62.5,58.3333333333333,NA,NA,NA,97.6190476190476,NA,NA
310,4,4,4,3,3,4,4,3,NA,NA,NA,NA,4,3,4,3,2,2,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,5,4,3,5,4,4,4,4,NA,NA,NA,NA,93.75,87.5,NA,75,91.6666666666668,58.3333333333333,62.5,75,50,NA,NA,NA,70.8333333333333,50,1041.66666666667,80.952380952381,66.6666666666667,76.1904761904761,66.6666666666667,NA,NA,66.6666666666667,66.6666666666668,50,75,58.3333333333333,58.3333333333333,58.3333333333333,NA,NA,NA,28,17.7777777777778,70.8333333333333,41.6666666666667,16.6666666666667,66.6666666666667,66.6666666666667,50,66.6666666666667,91.6666666666667,91.6666666666667,66.6666666666667,83.3333333333333,50,0,25,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,83.3333333333333,58.3333333333333,75,50,8.33333333333333,50,58.3333333333333,33.3333333333333,33.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,75,58.3333333333333,NA,50,NA,41.6666666666667,41.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,66.6666666666667,NA,93.75,87.5,NA,62.5,70.8333333333333,66.6666666666667,NA,71.4285714285714,76.1904761904762,66.6666666666667,17.7777777777778,50,8.33333333333333,50,58.3333333333333,33.3333333333333,33.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,75,66.6666666666667,50,75,58.3333333333333,58.3333333333333,58.3333333333333,73.8095238095239,71.4285714285714,NA
312,3,2,1,2,2,1,1,1,NA,NA,NA,NA,3,2,3,2,4,2,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,3,3,3,5,2,2,2,6,NA,NA,NA,NA,50,31.25,NA,66.6666666666668,66.6666666666668,66.6666666666668,54.1666666666667,50,58.3333333333333,NA,NA,NA,58.3333333333333,33.3333333333333,902.777777777778,85.7142857142857,76.1904761904761,57.1428571428571,57.1428571428571,NA,NA,66.6666666666667,75,70.8333333333332,54.1666666666667,45.8333333333333,54.1666666666667,66.6666666666668,NA,NA,NA,6,29.7619047619048,75,16.6666666666667,8.33333333333333,75,66.6666666666667,58.3333333333333,58.3333333333333,50,0,8.33333333333333,50,58.3333333333333,83.3333333333333,58.3333333333333,66.6666666666667,41.6666666666667,33.3333333333333,16.6666666666667,83.3333333333333,91.6666666666667,50,8.33333333333333,8.33333333333333,83.3333333333333,66.6666666666667,66.6666666666667,41.6666666666667,58.3333333333333,16.6666666666667,16.6666666666667,75,16.6666666666667,NA,75,NA,41.6666666666667,33.3333333333333,41.6666666666667,16.6666666666667,8.33333333333333,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.6666666666667,96.6666666666667,NA,50,31.25,NA,54.1666666666667,58.3333333333333,50,NA,57.1428571428571,57.1428571428571,57.1428571428571,29.7619047619048,8.33333333333333,8.33333333333333,83.3333333333333,66.6666666666667,66.6666666666667,41.6666666666667,58.3333333333333,16.6666666666667,16.6666666666667,75,75,70.8333333333333,54.1666666666667,45.8333333333333,54.1666666666667,66.6666666666667,80.952380952381,57.1428571428571,NA
313,4,4,3,3,3,3,2,3,NA,NA,NA,NA,4,4,3,3,4,3,3,3,4,3,3,3,NA,NA,NA,NA,NA,NA,5,4,5,5,3,4,4,4,NA,NA,NA,NA,87.5,68.75,NA,87.5,91.6666666666668,83.3333333333332,79.1666666666668,83.3333333333332,75,NA,NA,NA,79.1666666666667,50,1319.44444444445,85.7142857142857,100,66.6666666666667,85.7142857142857,NA,NA,60,62.5,54.1666666666667,62.5,45.8333333333333,37.5,45.8333333333333,NA,NA,NA,34,32.2222222222222,66.6666666666667,33.3333333333333,8.33333333333333,50,83.3333333333333,100,91.6666666666667,83.3333333333333,100,75,100,50,16.6666666666667,50,50,100,91.6666666666667,66.6666666666667,100,66.6666666666667,91.6666666666667,41.6666666666667,16.6666666666667,66.6666666666667,75,83.3333333333333,75,83.3333333333333,91.6666666666667,66.6666666666667,83.3333333333333,50,NA,75,NA,58.3333333333333,58.3333333333333,83.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6666666666667,86.6666666666667,NA,87.5,68.75,NA,79.1666666666667,79.1666666666667,62.5,NA,76.1904761904762,66.6666666666667,85.7142857142857,32.2222222222222,41.6666666666667,16.6666666666667,66.6666666666667,75,83.3333333333333,75,83.3333333333333,91.6666666666667,66.6666666666667,83.3333333333333,62.5,54.1666666666667,62.5,45.8333333333333,37.5,45.8333333333333,92.8571428571429,76.1904761904761,NA
314,4,3,4,3,4,4,4,4,NA,NA,NA,NA,4,4,4,4,4,3,4,4,3,3,4,1,NA,NA,NA,NA,NA,NA,4,4,2,3,4,4,2,4,NA,NA,NA,NA,87.5,100,NA,95.8333333333332,100,91.6666666666668,79.1666666666668,91.6666666666668,66.6666666666668,NA,NA,NA,54.1666666666667,66.6666666666667,1319.44444444445,47.6190476190476,90.4761904761904,9.52380952380953,90.4761904761904,NA,NA,80,62.5,91.6666666666668,58.3333333333333,33.3333333333333,75,58.3333333333333,NA,NA,NA,28,22.2222222222222,62.5,8.33333333333333,0,100,66.6666666666667,66.6666666666667,41.6666666666667,66.6666666666667,8.33333333333333,50,75,8.33333333333333,0,91.6666666666667,66.6666666666667,50,8.33333333333333,33.3333333333333,0,58.3333333333333,25,50,8.33333333333333,83.3333333333333,100,58.3333333333333,25,50,33.3333333333333,41.6666666666667,83.3333333333333,41.6666666666667,NA,83.3333333333333,NA,33.3333333333333,0,25,16.6666666666667,16.6666666666667,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3333333333333,86.6666666666667,NA,87.5,100,NA,79.1666666666667,54.1666666666667,58.3333333333333,NA,50,9.52380952380952,90.4761904761905,22.2222222222222,50,8.33333333333333,83.3333333333333,100,58.3333333333333,25,50,33.3333333333333,41.6666666666667,83.3333333333333,62.5,91.6666666666667,58.3333333333333,33.3333333333333,75,58.3333333333333,69.047619047619,50,NA
